loading_data, 0.3128349781
sending_initial,0.005435943604
builing_first_qt,0.2682979107
forces,allgatherv,writing,rebuilding
1.897267103,0.001765966415,6.577094078,0.2763109207
1.814121962,0.001641988754,6.546131849,0.278883934
1.810770035,0.001731872559,6.570315838,0.2863409519
1.832642794,0.001620054245,6.545743942,0.2910699844
1.831256866,0.00164604187,6.574254036,0.2933390141
