loading_data, 2.937242985
sending_initial,0.05959701538
builing_first_qt,2.428308964
forces,allgatherv,writing,rebuilding
15.68544388,0.01651191711,54.9785459,2.122349024
14.92360091,0.0159509182,53.17402506,2.142262936
14.83528399,0.01613903046,53.76550198,2.286864996
14.97515392,0.01598000526,54.00813293,2.316260099
14.95176005,0.0158970356,53.74723911,2.385743141
