loading_data, 0.3368291855
sending_initial,0.005820035934
builing_first_qt,0.2083032131
forces,allgatherv,writing,rebuilding
0.4192869663,0.002517938614,6.510200977,0.2048668861
0.3953680992,0.002432107925,5.243142128,0.2073540688
0.3951830864,0.002442836761,5.295449018,0.225867033
0.4061031342,0.002434968948,5.265650988,0.2189569473
0.40128088,0.002537965775,5.278275013,0.2197809219
