loading_data, 2.970247984
sending_initial,9.536743164e-07
builing_first_qt,2.101869106
forces,allgatherv,writing,rebuilding
87.57714701,0.01268815994,52.84543705,2.047911167
87.17420912,0.01252603531,52.98699903,2.067700863
87.0511272,0.01252985001,53.80323982,2.127645969
